08/20-14:36:58.690508, 19720, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-12:06:14.691091, 5039494, ICMP, raw, 62, C2S, 10.255.255.5:0, 123.184.59.70:0, 1:449:9, allow
08/21-12:06:14.702992, 5039546, ICMP, raw, 62, C2S, 10.255.255.5:0, 123.184.59.70:0, 1:449:9, allow
08/21-12:06:14.704999, 5039557, ICMP, raw, 62, C2S, 10.255.255.5:0, 123.184.59.70:0, 1:449:9, allow
08/21-12:06:14.717963, 5039629, ICMP, raw, 62, C2S, 10.255.255.5:0, 123.184.59.70:0, 1:449:9, allow
08/21-12:06:18.535178, 5057301, ICMP, raw, 72, C2S, 10.255.255.5:0, 192.241.155.120:0, 1:399:9, allow
08/21-12:06:28.165697, 5073584, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-12:06:30.543015, 5077660, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-12:06:31.531900, 5080324, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-12:07:03.843549, 5128172, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.226.154:0, 1:366:11, allow
08/21-12:07:03.843549, 5128172, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.226.154:0, 1:384:8, allow
08/21-12:10:07.184228, 5455558, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-12:11:05.466379, 5607082, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/21-12:12:11.769694, 5684880, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-12:12:44.840327, 5741952, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.3.59.207:0, 1:399:9, allow
08/21-12:13:03.880441, 5773831, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.226.154:0, 1:366:11, allow
08/21-12:13:03.880441, 5773831, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.226.154:0, 1:384:8, allow
08/21-12:14:03.884690, 5874462, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.227.14:0, 1:366:11, allow
08/21-12:14:03.884690, 5874462, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.227.14:0, 1:384:8, allow
08/21-12:16:03.872872, 6051769, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.227.20:0, 1:366:11, allow
08/21-12:16:03.872872, 6051769, ICMP, raw, 60, C2S, 185.93.41.55:0, 192.142.227.20:0, 1:384:8, allow
08/21-12:16:08.108238, 6056563, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-12:17:05.464082, 6122239, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.497768, 6122371, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.501898, 6122375, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.544860, 6122490, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.547796, 6122495, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.559786, 6122557, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.559912, 6122558, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.561730, 6122581, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.578830, 6122686, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.578830, 6122687, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.597619, 6122757, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.619735, 6122880, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.640674, 6122989, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.666425, 6123121, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.670853, 6123127, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.679629, 6123189, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.704352, 6123294, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.741893, 6123540, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.772827, 6123694, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.783723, 6123753, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.824720, 6123868, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.851998, 6123986, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.866188, 6124067, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.884140, 6124095, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.884210, 6124096, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.897982, 6124173, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.910703, 6124275, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.944402, 6124404, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.979590, 6124570, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:05.981519, 6124578, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.006144, 6124817, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.027005, 6124890, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.049615, 6125122, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.051181, 6125128, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.067797, 6125179, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.108708, 6125406, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.139956, 6125611, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.154115, 6125667, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.172969, 6125748, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.202108, 6125991, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.229743, 6126030, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.305768, 6126291, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.370835, 6126435, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.488036, 6126661, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.542878, 6126723, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.551059, 6126751, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.555835, 6126755, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.609982, 6126879, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.666501, 6127004, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.715737, 6127108, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.718829, 6127118, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.747746, 6127146, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.869937, 6127347, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:06.971229, 6127734, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:07.438933, 6129704, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:07.707956, 6130915, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:07.755058, 6131057, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:07.868116, 6131502, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:07.871514, 6131523, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:07.899235, 6131601, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:07.991902, 6131977, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.111834, 6132437, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.124644, 6132474, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.389851, 6133471, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.393945, 6133484, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.522840, 6133998, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.549012, 6134042, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.558860, 6134071, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.634952, 6134327, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.710995, 6134505, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.771061, 6134727, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.840837, 6135069, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.935402, 6135616, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:08.966038, 6135716, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.150961, 6136419, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.435191, 6137491, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.435772, 6137492, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.511514, 6137689, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.565810, 6137932, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.726460, 6138536, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.874272, 6139600, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:09.948998, 6140004, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.099036, 6140619, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.099036, 6140620, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.140033, 6140781, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.243035, 6141154, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.396006, 6141537, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.398413, 6141541, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.559192, 6142088, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.576209, 6142177, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.632790, 6142353, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.654136, 6142456, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.687038, 6142570, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.870338, 6143456, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:10.879465, 6143491, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:11.166995, 6145158, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:11.471095, 6146280, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:11.564246, 6146528, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:11.582271, 6146563, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:11.912097, 6147455, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:12.351097, 6149759, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:12.399121, 6149937, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:12.454836, 6150196, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:12.646340, 6150903, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:12.668057, 6150985, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:12.913228, 6151637, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:12.913228, 6151638, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:13.214205, 6152536, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:13.214205, 6152537, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:13.739264, 6154041, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:13.955460, 6154649, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:14.751395, 6156684, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:14.751540, 6156685, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:14.753966, 6156688, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:14.771417, 6156755, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:15.003172, 6157266, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:15.006229, 6157269, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:15.259826, 6158011, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:15.464226, 6158585, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:15.516335, 6158780, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:15.717329, 6159423, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:15.974341, 6160519, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:17.030413, 6165301, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:17.515517, 6167522, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:17.515517, 6167523, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:17.822022, 6169322, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:17.826321, 6169326, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:18.610536, 6171937, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:19.643486, 6173476, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:20.590554, 6175836, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:23.963893, 6183935, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:23.979811, 6184033, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:24.220091, 6185800, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:24.222354, 6185835, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:24.476136, 6189243, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:25.990801, 6205648, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:26.474063, 6210535, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:26.744077, 6212798, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:27.038269, 6214423, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:27.041756, 6214430, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:27.804029, 6219913, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:28.495021, 6223634, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:28.573892, 6223725, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:28.609570, 6223805, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:29.476887, 6225012, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:30.624117, 6231626, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:31.071138, 6234417, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:31.071165, 6234418, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:36.449418, 6258679, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:42.909150, 6284904, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:42.909250, 6284905, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:42.909299, 6284906, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:42.909349, 6284907, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:42.912655, 6284915, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:42.973750, 6285068, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:43.013925, 6285215, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.062985, 6290574, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.267579, 6291237, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.267704, 6291241, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.725846, 6293058, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.931983, 6294025, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.934510, 6294031, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.939765, 6294048, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:45.939765, 6294049, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:47.016000, 6298532, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:47.016000, 6298533, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:47.989588, 6301432, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:47.994042, 6301449, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:17:57.971953, 6342111, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:00.829334, 6347651, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:01.037547, 6349061, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:13.076265, 6404747, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:15.934503, 6408771, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:16.140265, 6409272, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:19.785090, 6414649, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:19.785090, 6414650, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:19.785091, 6414651, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:19.787451, 6414653, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:20.810894, 6417031, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:20.810894, 6417032, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:22.823813, 6423454, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:22.823813, 6423456, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:22.824103, 6423457, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:23.882770, 6426569, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:23.882770, 6426570, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:24.857790, 6428068, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:26.907791, 6433837, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:28.178176, 6435355, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:31.039067, 6439415, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:31.248143, 6440107, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:34.473966, 6449134, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-12:18:43.281843, 6461416, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
08/21-12:18:45.104974, 6465626, ICMP, raw, 68, C2S, 10.255.255.5:0, 188.116.24.17:0, 1:449:9, allow
